droughtDate,droughtLvl,areaPct,fireName,county,acres,fireDate,countyList,countyCount
25/03/2008,D4,0,,,,,,
18/03/2008,D0,55.48,,,,,,
18/03/2008,D1,34.28,,,,,,
18/03/2008,D2,13.33,,,,,,
18/03/2008,D3,0,,,,,,
18/03/2008,D4,0,,,,,,
11/03/2008,D0,55.48,,,,,,
11/03/2008,D1,34.28,,,,,,
11/03/2008,D2,13.33,,,,,,
11/03/2008,D3,0,,,,,,
11/03/2008,D4,0,,,,,,
04/03/2008,D0,55.48,,,,,,
04/03/2008,D1,34.28,,,,,,
04/03/2008,D2,13.33,,,,,,
04/03/2008,D3,0,,,,,,
04/03/2008,D4,0,,,,,,
26/02/2008,D0,55.48,,,,,,
26/02/2008,D1,34.28,,,,,,
26/02/2008,D2,13.33,,,,,,
26/02/2008,D3,0,,,,,,
26/02/2008,D4,0,,,,,,
19/02/2008,D0,81.73,,,,,,
19/02/2008,D1,37.46,,,,,,
19/02/2008,D2,14.06,,,,,,
19/02/2008,D3,0,,,,,,
19/02/2008,D4,0,,,,,,
12/02/2008,D0,81.73,,,,,,
12/02/2008,D1,37.37,,,,,,
12/02/2008,D2,14.06,,,,,,
12/02/2008,D3,0,,,,,,
12/02/2008,D4,0,,,,,,
05/02/2008,D0,81.77,,,,,,
05/02/2008,D1,36.63,,,,,,
05/02/2008,D2,14.06,,,,,,
05/02/2008,D3,0,,,,,,
05/02/2008,D4,0,,,,,,
29/01/2008,D0,81.77,,,,,,
29/01/2008,D1,41.6,,,,,,
29/01/2008,D2,14.83,,,,,,
29/01/2008,D3,0,,,,,,
29/01/2008,D4,0,,,,,,
22/01/2008,D0,88.64,,,,,,
22/01/2008,D1,79.85,,,,,,
22/01/2008,D2,32.8,,,,,,
22/01/2008,D3,0,,,,,,
22/01/2008,D4,0,,,,,,
15/01/2008,D0,88.64,,,,,,
15/01/2008,D1,79.77,,,,,,
15/01/2008,D2,32.8,,,,,,
15/01/2008,D3,0,,,,,,
15/01/2008,D4,0,,,,,,
08/01/2008,D0,88.64,,,,,,
08/01/2008,D1,79.77,,,,,,
08/01/2008,D2,31.56,,,,,,
08/01/2008,D3,0,,,,,,
08/01/2008,D4,0,,,,,,
01/01/2008,D0,91.13,,,,,,
01/01/2008,D1,84.7,,,,,,
01/01/2008,D2,58.04,,,,,,
01/01/2008,D3,14.55,,,,,,
01/01/2008,D4,0,,,,,,
25/12/2007,D0,91.13,,,,,,
25/12/2007,D1,84.7,,,,,,
25/12/2007,D2,58.04,,,,,,
25/12/2007,D3,14.54,,,,,,
25/12/2007,D4,0,,,,,,
18/12/2007,D0,91.13,,,,,,
18/12/2007,D1,84.7,,,,,,
18/12/2007,D2,58.04,,,,,,
18/12/2007,D3,14.54,,,,,,
18/12/2007,D4,0,,,,,,
11/12/2007,D0,91.13,,,,,,
11/12/2007,D1,84.83,,,,,,
11/12/2007,D2,58.04,,,,,,
11/12/2007,D3,14.55,,,,,,
11/12/2007,D4,0,,,,,,
04/12/2007,D0,91.13,,,,,,
04/12/2007,D1,84.83,,,,,,
04/12/2007,D2,58.04,,,,,,
04/12/2007,D3,14.53,,,,,,
04/12/2007,D4,0,,,,,,
27/11/2007,D0,91.13,,,,,,
27/11/2007,D1,84.83,,,,,,
27/11/2007,D2,58.02,,,,,,
27/11/2007,D3,33.68,,,,,,
27/11/2007,D4,0,,,,,,
20/11/2007,D0,91.13,,,,,,
20/11/2007,D1,84.83,,,,,,
20/11/2007,D2,58.02,,,,,,
20/11/2007,D3,33.68,,,,,,
20/11/2007,D4,0,,,,,,
13/11/2007,D0,91.13,,,,,,
13/11/2007,D1,84.83,,,,,,
13/11/2007,D2,58.02,,,,,,
13/11/2007,D3,33.67,,,,,,
13/11/2007,D4,0,,,,,,
06/11/2007,D0,91.13,,,,,,
06/11/2007,D1,84.83,,,,,,
06/11/2007,D2,58.3,,,,,,
06/11/2007,D3,33.69,,,,,,
06/11/2007,D4,0,,,,,,
30/10/2007,D0,91.13,,,,,,
30/10/2007,D1,84.83,,,,,,
30/10/2007,D2,58.3,,,,,,
30/10/2007,D3,33.68,,,,,,
30/10/2007,D4,0,,,,,,
23/10/2007,D0,94.39,,,,,,
23/10/2007,D1,86.09,,,,,,
23/10/2007,D2,64.62,,,,,,
23/10/2007,D3,33.74,,,,,,
23/10/2007,D4,0,,,,,,
16/10/2007,D0,98.83,,,,,,
16/10/2007,D1,92.56,,,,,,
16/10/2007,D2,64.62,,,,,,
16/10/2007,D3,33.76,,,,,,
16/10/2007,D4,0,,,,,,
09/10/2007,D0,99.9,,,,,,
09/10/2007,D1,92.56,,,,,,
09/10/2007,D2,64.62,,,,,,
09/10/2007,D3,33.75,,,,,,
09/10/2007,D4,0,,,,,,
02/10/2007,D0,100,,,,,,
02/10/2007,D1,92.56,,,,,,
02/10/2007,D2,64.62,,,,,,
02/10/2007,D3,33.76,,,,,,
02/10/2007,D4,0,,,,,,
25/09/2007,D0,100,,,,,,
25/09/2007,D1,92.56,,,,,,
25/09/2007,D2,64.62,,,,,,
25/09/2007,D3,33.76,,,,,,
25/09/2007,D4,0,,,,,,
18/09/2007,D0,100,,,,,,
18/09/2007,D1,92.56,,,,,,
18/09/2007,D2,65.34,,,,,,
18/09/2007,D3,35.23,,,,,,
18/09/2007,D4,0,,,,,,
11/09/2007,D0,100,,,,,,
11/09/2007,D1,92.56,,,,,,
11/09/2007,D2,65.34,,,,,,
11/09/2007,D3,35.22,,,,,,
11/09/2007,D4,0,,,,,,
04/09/2007,D0,100,,,,,,
04/09/2007,D1,92.56,,,,,,
04/09/2007,D2,65.34,,,,,,
04/09/2007,D3,35.22,,,,,,
04/09/2007,D4,0,,,,,,
28/08/2007,D0,100,,,,,,
28/08/2007,D1,92.56,,,,,,
28/08/2007,D2,65.34,,,,,,
28/08/2007,D3,35.21,,,,,,
28/08/2007,D4,0,,,,,,
21/08/2007,D0,100,,,,,,
21/08/2007,D1,92.32,,,,,,
21/08/2007,D2,65.34,,,,,,
21/08/2007,D3,35.23,,,,,,
21/08/2007,D4,0,,,,,,
14/08/2007,D0,100,,,,,,
14/08/2007,D1,92.32,,,,,,
14/08/2007,D2,65.34,,,,,,
14/08/2007,D3,35.23,,,,,,
14/08/2007,D4,0,,,,,,
07/08/2007,D0,100,,,,,,
07/08/2007,D1,92.32,,,,,,
07/08/2007,D2,65.34,,,,,,
07/08/2007,D3,35.15,,,,,,
07/08/2007,D4,0,,,,,,
31/07/2007,D0,100,,,,,,
31/07/2007,D1,92.32,,,,,,
31/07/2007,D2,65.34,,,,,,
31/07/2007,D3,35.15,,,,,,
31/07/2007,D4,0,,,,,,
24/07/2007,D0,100,,,,,,
24/07/2007,D1,92.32,,,,,,
24/07/2007,D2,65.34,,,,,,
24/07/2007,D3,35.15,,,,,,
24/07/2007,D4,0,,,,,,
17/07/2007,D0,100,,,,,,
17/07/2007,D1,92.32,,,,,,
17/07/2007,D2,65.34,,,,,,
17/07/2007,D3,35.15,,,,,,
17/07/2007,D4,0,,,,,,
10/07/2007,D0,100,,,,,,
10/07/2007,D1,92.32,,,,,,
10/07/2007,D2,65.34,,,,,,
10/07/2007,D3,35.15,,,,,,
10/07/2007,D4,0,,,,,,
03/07/2007,D0,100,,,,,,
03/07/2007,D1,92.32,,,,,,
03/07/2007,D2,65.34,,,,,,
03/07/2007,D3,35.14,,,,,,
03/07/2007,D4,0,,,,,,
26/06/2007,D0,100,,,,,,
26/06/2007,D1,92.32,,,,,,
26/06/2007,D2,65.34,,,,,,
26/06/2007,D3,34.31,,,,,,
26/06/2007,D4,0,,,,,,
19/06/2007,D0,100,,,,,,
19/06/2007,D1,92.32,,,,,,
19/06/2007,D2,65.34,,,,,,
19/06/2007,D3,34.31,,,,,,
19/06/2007,D4,0,,,,,,
12/06/2007,D0,96.69,,,,,,
12/06/2007,D1,92.32,,,,,,
12/06/2007,D2,65.34,,,,,,
12/06/2007,D3,34.4,,,,,,
12/06/2007,D4,0,,,,,,
05/06/2007,D0,96.69,,,,,,
05/06/2007,D1,92.32,,,,,,
05/06/2007,D2,65.34,,,,,,
05/06/2007,D3,34.4,,,,,,
05/06/2007,D4,0,,,,,,
29/05/2007,D0,96.69,,,,,,
29/05/2007,D1,92.32,,,,,,
29/05/2007,D2,65.34,,,,,,
29/05/2007,D3,34.4,,,,,,
29/05/2007,D4,0,,,,,,
22/05/2007,D0,96.69,,,,,,
22/05/2007,D1,92.06,,,,,,
22/05/2007,D2,65.34,,,,,,
22/05/2007,D3,34.39,,,,,,
22/05/2007,D4,0,,,,,,
15/05/2007,D0,96.69,,,,,,
15/05/2007,D1,89.76,,,,,,
15/05/2007,D2,60.45,,,,,,
15/05/2007,D3,28.65,,,,,,
15/05/2007,D4,0,,,,,,
08/05/2007,D0,92.49,,,,,,
08/05/2007,D1,82.35,,,,,,
08/05/2007,D2,51.64,,,,,,
08/05/2007,D3,28.65,,,,,,
08/05/2007,D4,0,,,,,,
01/05/2007,D0,92.49,,,,,,
01/05/2007,D1,82.35,,,,,,
01/05/2007,D2,51.64,,,,,,
01/05/2007,D3,28.65,,,,,,
01/05/2007,D4,0,,,,,,
24/04/2007,D0,92.25,,,,,,
24/04/2007,D1,82.43,,,,,,
24/04/2007,D2,51.64,,,,,,
24/04/2007,D3,28.65,,,,,,
24/04/2007,D4,0,,,,,,
17/04/2007,D0,96.23,,,,,,
17/04/2007,D1,87.3,,,,,,
17/04/2007,D2,56.13,,,,,,
17/04/2007,D3,28.65,,,,,,
17/04/2007,D4,0,,,,,,
10/04/2007,D0,94.7,,,,,,
10/04/2007,D1,82.27,,,,,,
10/04/2007,D2,38.57,,,,,,
10/04/2007,D3,21.32,,,,,,
10/04/2007,D4,0,,,,,,
03/04/2007,D0,91.48,,,,,,
03/04/2007,D1,63.02,,,,,,
03/04/2007,D2,33.01,,,,,,
03/04/2007,D3,21.32,,,,,,
03/04/2007,D4,0,,,,,,
27/03/2007,D0,80.05,,,,,,
27/03/2007,D1,60.74,,,,,,
27/03/2007,D2,33.69,,,,,,
27/03/2007,D3,21.32,,,,,,
27/03/2007,D4,0,,,,,,
20/03/2007,D0,74.56,,,,,,
20/03/2007,D1,59.6,,,,,,
20/03/2007,D2,32.59,,,,,,
20/03/2007,D3,21.23,,,,,,
20/03/2007,D4,0,,,,,,
13/03/2007,D0,74.59,,,,,,
13/03/2007,D1,59.37,,,,,,
13/03/2007,D2,32.59,,,,,,
13/03/2007,D3,21.23,,,,,,
13/03/2007,D4,0,,,,,,
06/03/2007,D0,74.59,,,,,,
06/03/2007,D1,54.02,,,,,,
06/03/2007,D2,28.8,,,,,,
06/03/2007,D3,0,,,,,,
06/03/2007,D4,0,,,,,,
27/02/2007,D0,74.59,,,,,,
27/02/2007,D1,54.02,,,,,,
27/02/2007,D2,28.8,,,,,,
27/02/2007,D3,0,,,,,,
27/02/2007,D4,0,,,,,,
20/02/2007,D0,84.82,,,,,,
20/02/2007,D1,59.19,,,,,,
20/02/2007,D2,29.64,,,,,,
20/02/2007,D3,0,,,,,,
20/02/2007,D4,0,,,,,,
13/02/2007,D0,75.05,,,,,,
13/02/2007,D1,54.44,,,,,,
13/02/2007,D2,29.73,,,,,,
13/02/2007,D3,0,,,,,,
13/02/2007,D4,0,,,,,,
06/02/2007,D0,90.36,,,,,,
06/02/2007,D1,61.27,,,,,,
06/02/2007,D2,24.23,,,,,,
06/02/2007,D3,0,,,,,,
06/02/2007,D4,0,,,,,,
30/01/2007,D0,90.18,,,,,,
30/01/2007,D1,61.27,,,,,,
30/01/2007,D2,22.87,,,,,,
30/01/2007,D3,0,,,,,,
30/01/2007,D4,0,,,,,,
23/01/2007,D0,89.28,,,,,,
23/01/2007,D1,46.97,,,,,,
23/01/2007,D2,17.72,,,,,,
23/01/2007,D3,0,,,,,,
23/01/2007,D4,0,,,,,,
16/01/2007,D0,65.03,,,,,,
16/01/2007,D1,27.15,,,,,,
16/01/2007,D2,2.62,,,,,,
16/01/2007,D3,0,,,,,,
16/01/2007,D4,0,,,,,,
09/01/2007,D0,65.03,,,,,,
09/01/2007,D1,27.15,,,,,,
09/01/2007,D2,2.62,,,,,,
09/01/2007,D3,0,,,,,,
09/01/2007,D4,0,,,,,,
02/01/2007,D0,59.27,,,,,,
02/01/2007,D1,26.77,,,,,,
02/01/2007,D2,0,,,,,,
02/01/2007,D3,0,,,,,,
02/01/2007,D4,0,,,,,,
26/12/2006,D0,59.65,,,,,,
26/12/2006,D1,11.64,,,,,,
26/12/2006,D2,0,,,,,,
26/12/2006,D3,0,,,,,,
26/12/2006,D4,0,,,,,,
19/12/2006,D0,59.65,,,,,,
19/12/2006,D1,11.64,,,,,,
19/12/2006,D2,0,,,,,,
19/12/2006,D3,0,,,,,,
19/12/2006,D4,0,,,,,,
12/12/2006,D0,50.21,,,,,,
12/12/2006,D1,0.79,,,,,,
12/12/2006,D2,0,,,,,,
12/12/2006,D3,0,,,,,,
12/12/2006,D4,0,,,,,,
05/12/2006,D0,55.97,,,,,,
05/12/2006,D1,0.79,,,,,,
05/12/2006,D2,0,,,,,,
05/12/2006,D3,0,,,,,,
05/12/2006,D4,0,,,,,,
28/11/2006,D0,22.28,,,,,,
28/11/2006,D1,0.82,,,,,,
28/11/2006,D2,0,,,,,,
28/11/2006,D3,0,,,,,,
28/11/2006,D4,0,,,,,,
21/11/2006,D0,22.36,,,,,,
21/11/2006,D1,0.82,,,,,,
21/11/2006,D2,0,,,,,,
21/11/2006,D3,0,,,,,,
21/11/2006,D4,0,,,,,,
14/11/2006,D0,15.43,,,,,,
14/11/2006,D1,0.82,,,,,,
14/11/2006,D2,0,,,,,,
14/11/2006,D3,0,,,,,,
14/11/2006,D4,0,,,,,,
07/11/2006,D0,15.43,,,,,,
07/11/2006,D1,0.82,,,,,,
07/11/2006,D2,0,,,,,,
07/11/2006,D3,0,,,,,,
07/11/2006,D4,0,,,,,,
31/10/2006,D0,15.43,,,,,,
31/10/2006,D1,0.82,,,,,,
31/10/2006,D2,0,,,,,,
31/10/2006,D3,0,,,,,,
31/10/2006,D4,0,,,,,,
24/10/2006,D0,15.43,,,,,,
24/10/2006,D1,0.82,,,,,,
24/10/2006,D2,0,,,,,,
24/10/2006,D3,0,,,,,,
24/10/2006,D4,0,,,,,,
17/10/2006,D0,15.43,,,,,,
17/10/2006,D1,0.82,,,,,,
17/10/2006,D2,0,,,,,,
17/10/2006,D3,0,,,,,,
17/10/2006,D4,0,,,,,,
10/10/2006,D0,14.85,,,,,,
10/10/2006,D1,0.82,,,,,,
10/10/2006,D2,0,,,,,,
10/10/2006,D3,0,,,,,,
10/10/2006,D4,0,,,,,,
03/10/2006,D0,14.85,,,,,,
03/10/2006,D1,0.82,,,,,,
03/10/2006,D2,0,,,,,,
03/10/2006,D3,0,,,,,,
03/10/2006,D4,0,,,,,,
26/09/2006,D0,15.03,,,,,,
26/09/2006,D1,0.82,,,,,,
26/09/2006,D2,0,,,,,,
26/09/2006,D3,0,,,,,,
26/09/2006,D4,0,,,,,,
19/09/2006,D0,15.03,,,,,,
19/09/2006,D1,0.82,,,,,,
19/09/2006,D2,0,,,,,,
19/09/2006,D3,0,,,,,,
19/09/2006,D4,0,,,,,,
12/09/2006,D0,15.03,,,,,,
12/09/2006,D1,2.62,,,,,,
12/09/2006,D2,0.13,,,,,,
12/09/2006,D3,0,,,,,,
12/09/2006,D4,0,,,,,,
05/09/2006,D0,15.21,,,,,,
05/09/2006,D1,2.62,,,,,,
05/09/2006,D2,0.13,,,,,,
05/09/2006,D3,0,,,,,,
05/09/2006,D4,0,,,,,,
29/08/2006,D0,6.77,,,,,,
29/08/2006,D1,0.05,,,,,,
29/08/2006,D2,0,,,,,,
29/08/2006,D3,0,,,,,,
29/08/2006,D4,0,,,,,,
22/08/2006,D0,6.97,,,,,,
22/08/2006,D1,0.06,,,,,,
22/08/2006,D2,0,,,,,,
22/08/2006,D3,0,,,,,,
22/08/2006,D4,0,,,,,,
15/08/2006,D0,7.73,,,,,,
15/08/2006,D1,0.16,,,,,,
15/08/2006,D2,0,,,,,,
15/08/2006,D3,0,,,,,,
15/08/2006,D4,0,,,,,,
08/08/2006,D0,7.73,,,,,,
08/08/2006,D1,0.12,,,,,,
08/08/2006,D2,0,,,,,,
08/08/2006,D3,0,,,,,,
08/08/2006,D4,0,,,,,,
01/08/2006,D0,7.73,,,,,,
01/08/2006,D1,0.12,,,,,,
01/08/2006,D2,0,,,,,,
01/08/2006,D3,0,,,,,,
01/08/2006,D4,0,,,,,,
25/07/2006,D0,7.73,,,,,,
25/07/2006,D1,0.12,,,,,,
25/07/2006,D2,0,,,,,,
25/07/2006,D3,0,,,,,,
25/07/2006,D4,0,,,,,,
18/07/2006,D0,7.73,,,,,,
18/07/2006,D1,0.12,,,,,,
18/07/2006,D2,0,,,,,,
18/07/2006,D3,0,,,,,,
18/07/2006,D4,0,,,,,,
11/07/2006,D0,8,,,,,,
11/07/2006,D1,0.12,,,,,,
11/07/2006,D2,0,,,,,,
11/07/2006,D3,0,,,,,,
11/07/2006,D4,0,,,,,,
04/07/2006,D0,8.3,,,,,,
04/07/2006,D1,0.07,,,,,,
04/07/2006,D2,0,,,,,,
04/07/2006,D3,0,,,,,,
04/07/2006,D4,0,,,,,,
27/06/2006,D0,8.24,,,,,,
27/06/2006,D1,0.07,,,,,,
27/06/2006,D2,0,,,,,,
27/06/2006,D3,0,,,,,,
27/06/2006,D4,0,,,,,,
20/06/2006,D0,7.54,,,,,,
20/06/2006,D1,0.07,,,,,,
20/06/2006,D2,0,,,,,,
20/06/2006,D3,0,,,,,,
20/06/2006,D4,0,,,,,,
13/06/2006,D0,7.54,,,,,,
13/06/2006,D1,0.07,,,,,,
13/06/2006,D2,0,,,,,,
13/06/2006,D3,0,,,,,,
13/06/2006,D4,0,,,,,,
06/06/2006,D0,7.54,,,,,,
06/06/2006,D1,0.07,,,,,,
06/06/2006,D2,0,,,,,,
06/06/2006,D3,0,,,,,,
06/06/2006,D4,0,,,,,,
30/05/2006,D0,7.54,,,,,,
30/05/2006,D1,0.07,,,,,,
30/05/2006,D2,0,,,,,,
30/05/2006,D3,0,,,,,,
30/05/2006,D4,0,,,,,,
23/05/2006,D0,7.64,,,,,,
23/05/2006,D1,0.07,,,,,,
23/05/2006,D2,0,,,,,,
23/05/2006,D3,0,,,,,,
23/05/2006,D4,0,,,,,,
16/05/2006,D0,7.64,,,,,,
16/05/2006,D1,0.07,,,,,,
16/05/2006,D2,0,,,,,,
16/05/2006,D3,0,,,,,,
16/05/2006,D4,0,,,,,,
09/05/2006,D0,7.64,,,,,,
09/05/2006,D1,0,,,,,,
09/05/2006,D2,0,,,,,,
09/05/2006,D3,0,,,,,,
09/05/2006,D4,0,,,,,,
02/05/2006,D0,7.64,,,,,,
02/05/2006,D1,0.01,,,,,,
02/05/2006,D2,0,,,,,,
02/05/2006,D3,0,,,,,,
02/05/2006,D4,0,,,,,,
25/04/2006,D0,7.08,,,,,,
25/04/2006,D1,0.16,,,,,,
25/04/2006,D2,0,,,,,,
25/04/2006,D3,0,,,,,,
25/04/2006,D4,0,,,,,,
18/04/2006,D0,7.08,,,,,,
18/04/2006,D1,0.16,,,,,,
18/04/2006,D2,0,,,,,,
18/04/2006,D3,0,,,,,,
18/04/2006,D4,0,,,,,,
11/04/2006,D0,7.08,,,,,,
11/04/2006,D1,0.16,,,,,,
11/04/2006,D2,0,,,,,,
11/04/2006,D3,0,,,,,,
11/04/2006,D4,0,,,,,,
04/04/2006,D0,7.53,,,,,,
04/04/2006,D1,0.16,,,,,,
04/04/2006,D2,0,,,,,,
04/04/2006,D3,0,,,,,,
04/04/2006,D4,0,,,,,,
28/03/2006,D0,8.38,,,,,,
28/03/2006,D1,0.55,,,,,,
28/03/2006,D2,0,,,,,,
28/03/2006,D3,0,,,,,,
28/03/2006,D4,0,,,,,,
21/03/2006,D0,16.41,,,,,,
21/03/2006,D1,0.55,,,,,,
21/03/2006,D2,0,,,,,,
21/03/2006,D3,0,,,,,,
21/03/2006,D4,0,,,,,,
14/03/2006,D0,16.41,,,,,,
14/03/2006,D1,0.52,,,,,,
14/03/2006,D2,0,,,,,,
14/03/2006,D3,0,,,,,,
14/03/2006,D4,0,,,,,,
07/03/2006,D0,21.82,,,,,,
07/03/2006,D1,0.52,,,,,,
07/03/2006,D2,0,,,,,,
07/03/2006,D3,0,,,,,,
07/03/2006,D4,0,,,,,,
28/02/2006,D0,24.14,,,,,,
28/02/2006,D1,0.48,,,,,,
28/02/2006,D2,0,,,,,,
28/02/2006,D3,0,,,,,,
28/02/2006,D4,0,,,,,,
21/02/2006,D0,15.79,,,,,,
21/02/2006,D1,0,,,,,,
21/02/2006,D2,0,,,,,,
21/02/2006,D3,0,,,,,,
21/02/2006,D4,0,,,,,,
14/02/2006,D0,13.41,,,,,,
14/02/2006,D1,0,,,,,,
14/02/2006,D2,0,,,,,,
14/02/2006,D3,0,,,,,,
14/02/2006,D4,0,,,,,,
07/02/2006,D0,13.32,,,,,,
07/02/2006,D1,0,,,,,,
07/02/2006,D2,0,,,,,,
07/02/2006,D3,0,,,,,,
07/02/2006,D4,0,,,,,,
31/01/2006,D0,2.92,,,,,,
31/01/2006,D1,0,,,,,,
31/01/2006,D2,0,,,,,,
31/01/2006,D3,0,,,,,,
31/01/2006,D4,0,,,,,,
24/01/2006,D0,2.92,,,,,,
24/01/2006,D1,0,,,,,,
24/01/2006,D2,0,,,,,,
24/01/2006,D3,0,,,,,,
24/01/2006,D4,0,,,,,,
17/01/2006,D0,2.92,,,,,,
17/01/2006,D1,0,,,,,,
17/01/2006,D2,0,,,,,,
17/01/2006,D3,0,,,,,,
17/01/2006,D4,0,,,,,,
10/01/2006,D0,3.4,,,,,,
10/01/2006,D1,0,,,,,,
10/01/2006,D2,0,,,,,,
10/01/2006,D3,0,,,,,,
10/01/2006,D4,0,,,,,,
03/01/2006,D0,1.68,,,,,,
03/01/2006,D1,0,,,,,,
03/01/2006,D2,0,,,,,,
03/01/2006,D3,0,,,,,,
03/01/2006,D4,0,,,,,,
27/12/2005,D0,6.09,,,,,,
27/12/2005,D1,0,,,,,,
27/12/2005,D2,0,,,,,,
27/12/2005,D3,0,,,,,,
27/12/2005,D4,0,,,,,,
20/12/2005,D0,6.31,,,,,,
20/12/2005,D1,0,,,,,,
20/12/2005,D2,0,,,,,,
20/12/2005,D3,0,,,,,,
20/12/2005,D4,0,,,,,,
13/12/2005,D0,9.97,,,,,,
13/12/2005,D1,0,,,,,,
13/12/2005,D2,0,,,,,,
13/12/2005,D3,0,,,,,,
13/12/2005,D4,0,,,,,,
06/12/2005,D0,9.97,,,,,,
06/12/2005,D1,0,,,,,,
06/12/2005,D2,0,,,,,,
06/12/2005,D3,0,,,,,,
06/12/2005,D4,0,,,,,,
29/11/2005,D0,24.77,,,,,,
29/11/2005,D1,0,,,,,,
29/11/2005,D2,0,,,,,,
29/11/2005,D3,0,,,,,,
29/11/2005,D4,0,,,,,,
22/11/2005,D0,0.34,,,,,,
22/11/2005,D1,0,,,,,,
22/11/2005,D2,0,,,,,,
22/11/2005,D3,0,,,,,,
22/11/2005,D4,0,,,,,,
15/11/2005,D0,0.34,,,,,,
15/11/2005,D1,0,,,,,,
15/11/2005,D2,0,,,,,,
15/11/2005,D3,0,,,,,,
15/11/2005,D4,0,,,,,,
08/11/2005,D0,0.34,,,,,,
08/11/2005,D1,0,,,,,,
08/11/2005,D2,0,,,,,,
08/11/2005,D3,0,,,,,,
08/11/2005,D4,0,,,,,,
01/11/2005,D0,0.42,,,,,,
01/11/2005,D1,0,,,,,,
01/11/2005,D2,0,,,,,,
01/11/2005,D3,0,,,,,,
01/11/2005,D4,0,,,,,,
25/10/2005,D0,0.42,,,,,,
25/10/2005,D1,0,,,,,,
25/10/2005,D2,0,,,,,,
25/10/2005,D3,0,,,,,,
25/10/2005,D4,0,,,,,,
18/10/2005,D0,0.42,,,,,,
18/10/2005,D1,0,,,,,,
18/10/2005,D2,0,,,,,,
18/10/2005,D3,0,,,,,,
18/10/2005,D4,0,,,,,,
11/10/2005,D0,0.42,,,,,,
11/10/2005,D1,0,,,,,,
11/10/2005,D2,0,,,,,,
11/10/2005,D3,0,,,,,,
11/10/2005,D4,0,,,,,,
04/10/2005,D0,0.42,,,,,,
04/10/2005,D1,0,,,,,,
04/10/2005,D2,0,,,,,,
04/10/2005,D3,0,,,,,,
04/10/2005,D4,0,,,,,,
27/09/2005,D0,0.42,,,,,,
27/09/2005,D1,0,,,,,,
27/09/2005,D2,0,,,,,,
27/09/2005,D3,0,,,,,,
27/09/2005,D4,0,,,,,,
20/09/2005,D0,0.59,,,,,,
20/09/2005,D1,0.05,,,,,,
20/09/2005,D2,0,,,,,,
20/09/2005,D3,0,,,,,,
20/09/2005,D4,0,,,,,,
13/09/2005,D0,0.8,,,,,,
13/09/2005,D1,0.06,,,,,,
13/09/2005,D2,0,,,,,,
13/09/2005,D3,0,,,,,,
13/09/2005,D4,0,,,,,,
06/09/2005,D0,0.8,,,,,,
06/09/2005,D1,0.06,,,,,,
06/09/2005,D2,0,,,,,,
06/09/2005,D3,0,,,,,,
06/09/2005,D4,0,,,,,,
30/08/2005,D0,1.16,,,,,,
30/08/2005,D1,0.06,,,,,,
30/08/2005,D2,0,,,,,,
30/08/2005,D3,0,,,,,,
30/08/2005,D4,0,,,,,,
23/08/2005,D0,1.15,,,,,,
23/08/2005,D1,0.06,,,,,,
23/08/2005,D2,0,,,,,,
23/08/2005,D3,0,,,,,,
23/08/2005,D4,0,,,,,,
16/08/2005,D0,0.96,,,,,,
16/08/2005,D1,0.06,,,,,,
16/08/2005,D2,0,,,,,,
16/08/2005,D3,0,,,,,,
16/08/2005,D4,0,,,,,,
09/08/2005,D0,0.97,,,,,,
09/08/2005,D1,0.06,,,,,,
09/08/2005,D2,0,,,,,,
09/08/2005,D3,0,,,,,,
09/08/2005,D4,0,,,,,,
02/08/2005,D0,1.04,,,,,,
02/08/2005,D1,0.06,,,,,,
02/08/2005,D2,0,,,,,,
02/08/2005,D3,0,,,,,,
02/08/2005,D4,0,,,,,,
26/07/2005,D0,0.99,,,,,,
26/07/2005,D1,0.06,,,,,,
26/07/2005,D2,0,,,,,,
26/07/2005,D3,0,,,,,,
26/07/2005,D4,0,,,,,,
19/07/2005,D0,0.99,,,,,,
19/07/2005,D1,0.06,,,,,,
19/07/2005,D2,0,,,,,,
19/07/2005,D3,0,,,,,,
19/07/2005,D4,0,,,,,,
12/07/2005,D0,0.99,,,,,,
12/07/2005,D1,0.06,,,,,,
12/07/2005,D2,0,,,,,,
12/07/2005,D3,0,,,,,,
12/07/2005,D4,0,,,,,,
05/07/2005,D0,0.99,,,,,,
05/07/2005,D1,0.06,,,,,,
05/07/2005,D2,0,,,,,,
05/07/2005,D3,0,,,,,,
05/07/2005,D4,0,,,,,,
28/06/2005,D0,0.99,,,,,,
28/06/2005,D1,0.06,,,,,,
28/06/2005,D2,0,,,,,,
28/06/2005,D3,0,,,,,,
28/06/2005,D4,0,,,,,,
21/06/2005,D0,1.29,,,,,,
21/06/2005,D1,0.06,,,,,,
21/06/2005,D2,0,,,,,,
21/06/2005,D3,0,,,,,,
21/06/2005,D4,0,,,,,,
14/06/2005,D0,1.52,,,,,,
14/06/2005,D1,0.06,,,,,,
14/06/2005,D2,0,,,,,,
14/06/2005,D3,0,,,,,,
14/06/2005,D4,0,,,,,,
07/06/2005,D0,1.52,,,,,,
07/06/2005,D1,0.06,,,,,,
07/06/2005,D2,0,,,,,,
07/06/2005,D3,0,,,,,,
07/06/2005,D4,0,,,,,,
31/05/2005,D0,1.52,,,,,,
31/05/2005,D1,0.06,,,,,,
31/05/2005,D2,0,,,,,,
31/05/2005,D3,0,,,,,,
